employee_id,full_name,name,city,skillset,years_exp,expected_salary,linkedin_url
E1588,Rohan Shetty,Employee_1588,Hyderabad,"Kubernetes, React, JavaScript, Tableau, C++",6,12.64,https://www.linkedin.com/in/rohan-shetty
E1589,Harsh Gowda,Employee_1589,Chennai,"SQL, Data Analysis, Tableau, AWS, Kubernetes, Java",0,5.68,https://www.linkedin.com/in/harsh-gowda
E1590,Om Iyer,Employee_1590,Pune,"Tableau, Data Analysis",5,13.61,https://www.linkedin.com/in/om-iyer
E1591,Krisha Kapoor,Employee_1591,Hyderabad,"SQL, AWS, JavaScript, Machine Learning, Deep Learning",0,3.0,https://www.linkedin.com/in/krisha-kapoor
E1592,Tara Gupta,Employee_1592,Bangalore,"AWS, C++, Tableau, Java, Kubernetes",4,10.09,https://www.linkedin.com/in/tara-gupta
E1593,Ira Shetty,Employee_1593,Bangalore,"Power BI, React, Node.js, Java",5,13.98,https://www.linkedin.com/in/ira-shetty
E1594,Neha Patel,Employee_1594,Bangalore,"Data Analysis, Tableau, React, AWS",11,24.06,https://www.linkedin.com/in/neha-patel
E1595,Yash Chauhan,Employee_1595,Mumbai,"Python, SQL, AWS, Tableau, React",8,20.77,https://www.linkedin.com/in/yash-chauhan
E1596,Ananya Kapoor,Employee_1596,Bangalore,"AWS, Tableau, Java, JavaScript, React",6,11.86,https://www.linkedin.com/in/ananya-kapoor
E1597,Neha Singh,Employee_1597,Pune,"Kubernetes, Java, Docker, SQL, Node.js, Deep Learning",4,11.04,https://www.linkedin.com/in/neha-singh
E1598,Anaya Joshi,Employee_1598,Hyderabad,"Docker, Machine Learning, SQL, JavaScript",1,4.0,https://www.linkedin.com/in/anaya-joshi
E1599,Dev Naik,Employee_1599,Bangalore,"AWS, Node.js, Kubernetes, Tableau, C++, Data Analysis",9,21.76,https://www.linkedin.com/in/dev-naik
E1600,Zoya Verma,Employee_1600,Mumbai,"Docker, Java, AWS",4,9.62,https://www.linkedin.com/in/zoya-verma
E1601,Aarohi Shetty,Employee_1601,Mumbai,"SQL, React, C++, Deep Learning, Kubernetes",7,16.16,https://www.linkedin.com/in/aarohi-shetty
E1602,Meera Banerjee,Employee_1602,Bangalore,"Data Analysis, Node.js, Kubernetes, React, Docker",0,3.32,https://www.linkedin.com/in/meera-banerjee
E1603,Nisha Kapoor,Employee_1603,Bangalore,"Java, Machine Learning, Tableau",5,11.95,https://www.linkedin.com/in/nisha-kapoor
E1604,Dhruv Bose,Employee_1604,Hyderabad,"Deep Learning, Power BI",10,17.97,https://www.linkedin.com/in/dhruv-bose
E1605,Ayaan Bose,Employee_1605,Hyderabad,"Tableau, AWS, SQL, Kubernetes, Deep Learning, Power BI",3,10.84,https://www.linkedin.com/in/ayaan-bose
E1606,Dev Naik,Employee_1606,Bangalore,"Docker, SQL, AWS, Java",12,21.1,https://www.linkedin.com/in/dev-naik
E1607,Sarthak Singh,Employee_1607,Delhi,"Node.js, SQL, Kubernetes, Tableau",3,9.77,https://www.linkedin.com/in/sarthak-singh
E1608,Harsh Kapoor,Employee_1608,Mumbai,"Data Analysis, Tableau, Node.js, React, AWS, Python",1,6.56,https://www.linkedin.com/in/harsh-kapoor
E1609,Aditi Yadav,Employee_1609,Hyderabad,"C++, Tableau",11,22.83,https://www.linkedin.com/in/aditi-yadav
E1610,Vihaan Desai,Employee_1610,Hyderabad,"Power BI, Kubernetes, Data Analysis",5,8.96,https://www.linkedin.com/in/vihaan-desai
E1611,Dhruv Singh,Employee_1611,Bangalore,"Data Analysis, Java",1,6.11,https://www.linkedin.com/in/dhruv-singh
E1612,Kunal Desai,Employee_1612,Hyderabad,"AWS, Docker, JavaScript",6,15.66,https://www.linkedin.com/in/kunal-desai
E1613,Neha Verma,Employee_1613,Chennai,"Kubernetes, Power BI, AWS, C++, Deep Learning",0,5.36,https://www.linkedin.com/in/neha-verma
E1614,Kunal Joshi,Employee_1614,Bangalore,"JavaScript, Kubernetes, Data Analysis, Machine Learning",3,10.0,https://www.linkedin.com/in/kunal-joshi
E1615,Zoya Singh,Employee_1615,Bangalore,"Power BI, Node.js, Deep Learning, React",6,11.31,https://www.linkedin.com/in/zoya-singh
E1616,Arjun Banerjee,Employee_1616,Bangalore,"Kubernetes, Python",1,7.54,https://www.linkedin.com/in/arjun-banerjee
E1617,Ananya Sharma,Employee_1617,Bangalore,"Docker, Node.js, Java, JavaScript, Python, React",9,15.35,https://www.linkedin.com/in/ananya-sharma
E1618,Nisha Iyer,Employee_1618,Delhi,"Python, Power BI, Deep Learning, Docker, React, SQL",11,24.58,https://www.linkedin.com/in/nisha-iyer
E1619,Aarohi Kapoor,Employee_1619,Mumbai,"Tableau, Python, C++, Node.js",7,18.68,https://www.linkedin.com/in/aarohi-kapoor
E1620,Anaya Banerjee,Employee_1620,Bangalore,"Node.js, Machine Learning, React, Deep Learning, Power BI, Tableau",5,10.58,https://www.linkedin.com/in/anaya-banerjee
E1621,Om Verma,Employee_1621,Bangalore,"Node.js, Docker, C++, Machine Learning, Java",6,14.01,https://www.linkedin.com/in/om-verma
E1622,Riya Verma,Employee_1622,Bangalore,"Java, C++, Docker, Node.js, React",0,5.8,https://www.linkedin.com/in/riya-verma
E1623,Kabir Gupta,Employee_1623,Bangalore,"Java, JavaScript, Machine Learning, Power BI, Deep Learning",3,9.73,https://www.linkedin.com/in/kabir-gupta
E1624,Kunal Shetty,Employee_1624,Bangalore,"SQL, Machine Learning",3,9.99,https://www.linkedin.com/in/kunal-shetty
E1625,Yash Mehta,Employee_1625,Delhi,"Java, Deep Learning",2,5.33,https://www.linkedin.com/in/yash-mehta
E1626,Dhruv Joshi,Employee_1626,Bangalore,"Machine Learning, Node.js, Java, SQL, Data Analysis",0,3.9,https://www.linkedin.com/in/dhruv-joshi
E1627,Riya Naik,Employee_1627,Mumbai,"Tableau, AWS, Data Analysis, Deep Learning, Kubernetes",0,5.09,https://www.linkedin.com/in/riya-naik
E1628,Ananya Mehta,Employee_1628,Delhi,"Kubernetes, Java, AWS, Docker, Node.js",10,19.67,https://www.linkedin.com/in/ananya-mehta
E1629,Dhruv Khan,Employee_1629,Bangalore,"Tableau, AWS, Node.js, React, C++, Java",10,22.43,https://www.linkedin.com/in/dhruv-khan
E1630,Kabir Khan,Employee_1630,Bangalore,"Kubernetes, Python, Power BI, AWS, C++",10,23.74,https://www.linkedin.com/in/kabir-khan
E1631,Yash Shetty,Employee_1631,Bangalore,"JavaScript, Node.js, Docker, Kubernetes, React, Python",0,5.17,https://www.linkedin.com/in/yash-shetty
E1632,Krisha Patel,Employee_1632,Delhi,"Kubernetes, AWS",0,3.0,https://www.linkedin.com/in/krisha-patel
E1633,Saanvi Reddy,Employee_1633,Mumbai,"SQL, Kubernetes, AWS, Deep Learning",2,7.97,https://www.linkedin.com/in/saanvi-reddy
E1634,Harsh Bose,Employee_1634,Bangalore,"Java, Deep Learning",11,15.58,https://www.linkedin.com/in/harsh-bose
E1635,Rohan Reddy,Employee_1635,Pune,"Tableau, Data Analysis, Power BI, JavaScript, AWS, Docker",7,17.21,https://www.linkedin.com/in/rohan-reddy
E1636,Dev Naik,Employee_1636,Bangalore,"Docker, Kubernetes",0,5.87,https://www.linkedin.com/in/dev-naik
E1637,Pooja Sharma,Employee_1637,Hyderabad,"C++, AWS",4,9.31,https://www.linkedin.com/in/pooja-sharma
E1638,Om Bose,Employee_1638,Hyderabad,"Machine Learning, Power BI",0,3.34,https://www.linkedin.com/in/om-bose
E1639,Anaya Gupta,Employee_1639,Pune,"Data Analysis, Kubernetes, JavaScript, Tableau, Python, React",6,12.28,https://www.linkedin.com/in/anaya-gupta
E1640,Riya Singh,Employee_1640,Chennai,"Data Analysis, Python, AWS, Power BI, Docker, Deep Learning",2,7.5,https://www.linkedin.com/in/riya-singh
E1641,Neha Sharma,Employee_1641,Hyderabad,"Deep Learning, React, Node.js, Tableau, JavaScript, Machine Learning",0,3.0,https://www.linkedin.com/in/neha-sharma
E1642,Kunal Khan,Employee_1642,Hyderabad,"Python, Deep Learning, Kubernetes",0,4.79,https://www.linkedin.com/in/kunal-khan
E1643,Aarav Reddy,Employee_1643,Bangalore,"Deep Learning, Data Analysis, Kubernetes, JavaScript",3,8.86,https://www.linkedin.com/in/aarav-reddy
E1644,Ananya Reddy,Employee_1644,Pune,"Machine Learning, AWS",0,3.0,https://www.linkedin.com/in/ananya-reddy
E1645,Harsh Patel,Employee_1645,Hyderabad,"Java, Kubernetes, Python, Machine Learning, JavaScript, Tableau",11,19.06,https://www.linkedin.com/in/harsh-patel
E1646,Aarav Iyer,Employee_1646,Bangalore,"JavaScript, AWS",11,26.45,https://www.linkedin.com/in/aarav-iyer
E1647,Om Naik,Employee_1647,Bangalore,"Java, Docker",7,14.58,https://www.linkedin.com/in/om-naik
E1648,Saanvi Joshi,Employee_1648,Bangalore,"Tableau, Data Analysis",0,3.82,https://www.linkedin.com/in/saanvi-joshi
E1649,Ayaan Banerjee,Employee_1649,Bangalore,"JavaScript, Java, Kubernetes, Power BI",3,10.65,https://www.linkedin.com/in/ayaan-banerjee
E1650,Neha Sharma,Employee_1650,Hyderabad,"Tableau, JavaScript, Python, Deep Learning",0,5.68,https://www.linkedin.com/in/neha-sharma
E1651,Pooja Patel,Employee_1651,Delhi,"Kubernetes, Java",5,11.85,https://www.linkedin.com/in/pooja-patel
E1652,Dev Kapoor,Employee_1652,Hyderabad,"Deep Learning, Java, Machine Learning, AWS, React, Tableau",5,8.98,https://www.linkedin.com/in/dev-kapoor
E1653,Zoya Shetty,Employee_1653,Delhi,"Data Analysis, Deep Learning, C++, AWS",11,21.39,https://www.linkedin.com/in/zoya-shetty
E1654,Pooja Desai,Employee_1654,Pune,"Data Analysis, Docker, Python",0,3.0,https://www.linkedin.com/in/pooja-desai
E1655,Om Banerjee,Employee_1655,Pune,"SQL, Java, Kubernetes, Tableau",0,4.01,https://www.linkedin.com/in/om-banerjee
E1656,Neha Patel,Employee_1656,Hyderabad,"Data Analysis, Node.js, Power BI, Tableau, C++",0,3.94,https://www.linkedin.com/in/neha-patel
E1657,Anaya Iyer,Employee_1657,Pune,"Deep Learning, Machine Learning, Java, C++, Kubernetes",10,18.6,https://www.linkedin.com/in/anaya-iyer
E1658,Kunal Yadav,Employee_1658,Bangalore,"Python, Machine Learning, JavaScript, SQL",5,12.45,https://www.linkedin.com/in/kunal-yadav
E1659,Rohan Gowda,Employee_1659,Bangalore,"Java, AWS",7,15.9,https://www.linkedin.com/in/rohan-gowda
E1660,Saanvi Iyer,Employee_1660,Hyderabad,"AWS, JavaScript, Power BI, Deep Learning, Docker",11,20.71,https://www.linkedin.com/in/saanvi-iyer
E1661,Priya Sharma,Employee_1661,Mumbai,"Node.js, Machine Learning, Deep Learning",9,20.5,https://www.linkedin.com/in/priya-sharma
E1662,Pooja Mehta,Employee_1662,Mumbai,"AWS, JavaScript, Java, Docker, Node.js",1,7.12,https://www.linkedin.com/in/pooja-mehta
E1663,Harsh Shetty,Employee_1663,Mumbai,"JavaScript, Data Analysis",7,15.57,https://www.linkedin.com/in/harsh-shetty
E1664,Priya Chauhan,Employee_1664,Hyderabad,"Node.js, Machine Learning, React, Docker, Tableau",2,5.64,https://www.linkedin.com/in/priya-chauhan
E1665,Yash Mehta,Employee_1665,Bangalore,"SQL, Docker",1,4.0,https://www.linkedin.com/in/yash-mehta
E1666,Yash Iyer,Employee_1666,Pune,"Tableau, Node.js, Kubernetes, Machine Learning",6,12.71,https://www.linkedin.com/in/yash-iyer
E1667,Dhruv Naik,Employee_1667,Pune,"React, JavaScript, Tableau, SQL",11,23.19,https://www.linkedin.com/in/dhruv-naik
E1668,Sarthak Sharma,Employee_1668,Delhi,"Machine Learning, Kubernetes, Node.js, AWS",0,3.38,https://www.linkedin.com/in/sarthak-sharma
E1669,Nisha Desai,Employee_1669,Mumbai,"Deep Learning, Machine Learning, Kubernetes",0,3.0,https://www.linkedin.com/in/nisha-desai
E1670,Arjun Mukherjee,Employee_1670,Hyderabad,"Docker, React, Machine Learning",7,14.04,https://www.linkedin.com/in/arjun-mukherjee
E1671,Nisha Shetty,Employee_1671,Bangalore,"React, Docker, Python",7,15.16,https://www.linkedin.com/in/nisha-shetty
E1672,Yash Singh,Employee_1672,Bangalore,"Tableau, SQL",8,13.19,https://www.linkedin.com/in/yash-singh
E1673,Rohan Chauhan,Employee_1673,Bangalore,"Node.js, SQL",5,11.45,https://www.linkedin.com/in/rohan-chauhan
E1674,Priya Mukherjee,Employee_1674,Pune,"SQL, Machine Learning, AWS, React, C++, JavaScript",7,17.15,https://www.linkedin.com/in/priya-mukherjee
E1675,Aarohi Bose,Employee_1675,Bangalore,"C++, Python, Tableau, Kubernetes",7,15.63,https://www.linkedin.com/in/aarohi-bose
E1676,Vihaan Khan,Employee_1676,Bangalore,"Python, Kubernetes",6,14.29,https://www.linkedin.com/in/vihaan-khan
E1677,Aditi Patel,Employee_1677,Hyderabad,"Kubernetes, Machine Learning, SQL",4,13.14,https://www.linkedin.com/in/aditi-patel
E1678,Rohan Patel,Employee_1678,Bangalore,"SQL, Tableau",7,15.85,https://www.linkedin.com/in/rohan-patel
E1679,Ira Banerjee,Employee_1679,Hyderabad,"Java, Node.js, Machine Learning, Data Analysis, Kubernetes, Power BI",8,20.3,https://www.linkedin.com/in/ira-banerjee
E1680,Pooja Reddy,Employee_1680,Bangalore,"Deep Learning, Java",0,3.0,https://www.linkedin.com/in/pooja-reddy
E1681,Aarav Gowda,Employee_1681,Hyderabad,"JavaScript, AWS, Machine Learning, SQL",9,16.65,https://www.linkedin.com/in/aarav-gowda
E1682,Kunal Verma,Employee_1682,Bangalore,"Power BI, JavaScript, Data Analysis, Node.js, Machine Learning",6,10.98,https://www.linkedin.com/in/kunal-verma
E1683,Vihaan Bose,Employee_1683,Bangalore,"JavaScript, Java, Data Analysis, SQL",12,25.99,https://www.linkedin.com/in/vihaan-bose
E1684,Saanvi Joshi,Employee_1684,Hyderabad,"Data Analysis, Python, Node.js, Power BI",11,18.88,https://www.linkedin.com/in/saanvi-joshi
E1685,Kunal Iyer,Employee_1685,Mumbai,"Python, JavaScript, Tableau, Java",12,17.39,https://www.linkedin.com/in/kunal-iyer
E1686,Vihaan Patel,Employee_1686,Mumbai,"SQL, AWS, C++, Kubernetes, Node.js",0,4.28,https://www.linkedin.com/in/vihaan-patel
E1687,Harsh Sharma,Employee_1687,Bangalore,"Machine Learning, AWS, SQL",4,12.7,https://www.linkedin.com/in/harsh-sharma
E1688,Ayaan Mukherjee,Employee_1688,Hyderabad,"Docker, Data Analysis, Node.js",12,21.47,https://www.linkedin.com/in/ayaan-mukherjee
E1689,Harsh Banerjee,Employee_1689,Hyderabad,"Kubernetes, Machine Learning, SQL",1,3.27,https://www.linkedin.com/in/harsh-banerjee
E1690,Ayaan Verma,Employee_1690,Bangalore,"Deep Learning, JavaScript, SQL, Python, Data Analysis",10,22.58,https://www.linkedin.com/in/ayaan-verma
E1691,Ishaan Iyer,Employee_1691,Bangalore,"Kubernetes, Deep Learning",1,3.98,https://www.linkedin.com/in/ishaan-iyer
E1692,Aarav Banerjee,Employee_1692,Bangalore,"Data Analysis, AWS, Python, Tableau",9,23.22,https://www.linkedin.com/in/aarav-banerjee
E1693,Pooja Gowda,Employee_1693,Mumbai,"Machine Learning, Power BI, Python",11,18.54,https://www.linkedin.com/in/pooja-gowda
E1694,Priya Iyer,Employee_1694,Bangalore,"Machine Learning, Node.js",7,13.04,https://www.linkedin.com/in/priya-iyer
E1695,Om Iyer,Employee_1695,Bangalore,"Java, Deep Learning, React, Node.js",8,18.46,https://www.linkedin.com/in/om-iyer
E1696,Om Mehta,Employee_1696,Bangalore,"Python, Docker, Deep Learning, AWS, Data Analysis, Node.js",2,7.18,https://www.linkedin.com/in/om-mehta
E1697,Priya Patel,Employee_1697,Delhi,"Tableau, Deep Learning, Data Analysis, SQL, Docker",8,20.95,https://www.linkedin.com/in/priya-patel
E1698,Nisha Joshi,Employee_1698,Bangalore,"Python, Node.js, Deep Learning",10,21.71,https://www.linkedin.com/in/nisha-joshi
E1699,Anaya Chauhan,Employee_1699,Bangalore,"SQL, Kubernetes, Docker, React, Deep Learning",3,8.23,https://www.linkedin.com/in/anaya-chauhan
E1700,Neha Banerjee,Employee_1700,Hyderabad,"Node.js, Python, Machine Learning, Data Analysis",12,19.8,https://www.linkedin.com/in/neha-banerjee
E1701,Tara Bose,Employee_1701,Hyderabad,"React, Docker",0,3.0,https://www.linkedin.com/in/tara-bose
E1702,Arjun Kapoor,Employee_1702,Hyderabad,"SQL, Tableau, AWS, JavaScript",3,10.48,https://www.linkedin.com/in/arjun-kapoor
E1703,Krisha Sharma,Employee_1703,Bangalore,"Java, Docker, Python",2,8.0,https://www.linkedin.com/in/krisha-sharma
E1704,Dev Kapoor,Employee_1704,Bangalore,"Machine Learning, C++, JavaScript, Deep Learning, Node.js",0,3.91,https://www.linkedin.com/in/dev-kapoor
E1705,Aarav Gowda,Employee_1705,Pune,"Machine Learning, Deep Learning",0,5.44,https://www.linkedin.com/in/aarav-gowda
E1706,Sarthak Shetty,Employee_1706,Chennai,"AWS, SQL, Machine Learning, Power BI",4,12.37,https://www.linkedin.com/in/sarthak-shetty
E1707,Sarthak Gupta,Employee_1707,Bangalore,"Java, Python, C++",0,3.0,https://www.linkedin.com/in/sarthak-gupta
E1708,Ayaan Mukherjee,Employee_1708,Bangalore,"Deep Learning, Kubernetes",7,16.39,https://www.linkedin.com/in/ayaan-mukherjee
E1709,Anaya Gupta,Employee_1709,Bangalore,"AWS, Node.js, SQL",5,15.29,https://www.linkedin.com/in/anaya-gupta
E1710,Priya Shetty,Employee_1710,Chennai,"Machine Learning, JavaScript, AWS, Docker, Data Analysis, Python",2,6.03,https://www.linkedin.com/in/priya-shetty
E1711,Kabir Banerjee,Employee_1711,Bangalore,"React, Python",11,17.15,https://www.linkedin.com/in/kabir-banerjee
E1712,Anaya Bose,Employee_1712,Hyderabad,"Data Analysis, Deep Learning, Python, Node.js",11,18.57,https://www.linkedin.com/in/anaya-bose
E1713,Dhruv Kapoor,Employee_1713,Mumbai,"C++, Data Analysis",6,10.45,https://www.linkedin.com/in/dhruv-kapoor
E1714,Saanvi Reddy,Employee_1714,Bangalore,"AWS, Machine Learning, Docker, Java, Kubernetes, C++",11,22.15,https://www.linkedin.com/in/saanvi-reddy
E1715,Saanvi Kapoor,Employee_1715,Pune,"Python, Deep Learning",7,15.58,https://www.linkedin.com/in/saanvi-kapoor
E1716,Ira Patel,Employee_1716,Bangalore,"AWS, Machine Learning, Python",0,5.83,https://www.linkedin.com/in/ira-patel
E1717,Dev Mehta,Employee_1717,Bangalore,"Power BI, Kubernetes, Python, C++, Machine Learning",5,10.78,https://www.linkedin.com/in/dev-mehta
E1718,Anaya Mukherjee,Employee_1718,Bangalore,"Python, Java, Machine Learning",6,15.81,https://www.linkedin.com/in/anaya-mukherjee
E1719,Anaya Shetty,Employee_1719,Hyderabad,"Power BI, JavaScript",6,14.26,https://www.linkedin.com/in/anaya-shetty
E1720,Dev Bose,Employee_1720,Bangalore,"AWS, Kubernetes",0,5.08,https://www.linkedin.com/in/dev-bose
E1721,Neha Desai,Employee_1721,Hyderabad,"Tableau, Kubernetes, SQL",9,15.57,https://www.linkedin.com/in/neha-desai
E1722,Dev Desai,Employee_1722,Bangalore,"SQL, AWS",12,26.17,https://www.linkedin.com/in/dev-desai
E1723,Nisha Kapoor,Employee_1723,Mumbai,"Data Analysis, Kubernetes, C++, SQL, Power BI, Node.js",0,3.84,https://www.linkedin.com/in/nisha-kapoor
E1724,Ishaan Gowda,Employee_1724,Mumbai,"Data Analysis, Tableau, Deep Learning, Machine Learning",11,20.54,https://www.linkedin.com/in/ishaan-gowda
E1725,Aarav Gowda,Employee_1725,Hyderabad,"React, SQL, Machine Learning, Kubernetes, Docker",9,14.11,https://www.linkedin.com/in/aarav-gowda
E1726,Nisha Bose,Employee_1726,Pune,"React, Tableau, Data Analysis",0,3.0,https://www.linkedin.com/in/nisha-bose
E1727,Ayaan Reddy,Employee_1727,Delhi,"Data Analysis, Python, Kubernetes",1,4.17,https://www.linkedin.com/in/ayaan-reddy
E1728,Reyansh Joshi,Employee_1728,Chennai,"React, SQL, Tableau",10,19.53,https://www.linkedin.com/in/reyansh-joshi
E1729,Aarohi Iyer,Employee_1729,Bangalore,"Java, Data Analysis, Node.js, Power BI",0,3.17,https://www.linkedin.com/in/aarohi-iyer
E1730,Dhruv Joshi,Employee_1730,Hyderabad,"Docker, Java, AWS, C++",3,10.25,https://www.linkedin.com/in/dhruv-joshi
E1731,Harsh Banerjee,Employee_1731,Hyderabad,"Python, Java, SQL, Machine Learning, Kubernetes, Node.js",11,16.47,https://www.linkedin.com/in/harsh-banerjee
E1732,Aarav Kapoor,Employee_1732,Pune,"Python, AWS, SQL",6,11.0,https://www.linkedin.com/in/aarav-kapoor
E1733,Ananya Singh,Employee_1733,Bangalore,"Python, Java",8,16.97,https://www.linkedin.com/in/ananya-singh
E1734,Aarav Iyer,Employee_1734,Hyderabad,"Deep Learning, Machine Learning",3,9.7,https://www.linkedin.com/in/aarav-iyer
E1735,Kabir Mukherjee,Employee_1735,Bangalore,"Power BI, JavaScript, Node.js, Deep Learning, AWS, Java",2,7.62,https://www.linkedin.com/in/kabir-mukherjee
E1736,Harsh Gowda,Employee_1736,Bangalore,"Java, Machine Learning, JavaScript",9,21.74,https://www.linkedin.com/in/harsh-gowda
E1737,Ira Naik,Employee_1737,Bangalore,"AWS, Node.js, C++, Java, Kubernetes, Python",6,13.41,https://www.linkedin.com/in/ira-naik
E1738,Dhruv Shetty,Employee_1738,Hyderabad,"Java, Deep Learning, AWS, Kubernetes, SQL, JavaScript",11,18.39,https://www.linkedin.com/in/dhruv-shetty
E1739,Kunal Reddy,Employee_1739,Bangalore,"Node.js, Python, Docker, C++",4,10.1,https://www.linkedin.com/in/kunal-reddy
E1740,Saanvi Patel,Employee_1740,Chennai,"SQL, Docker, Power BI",5,13.52,https://www.linkedin.com/in/saanvi-patel
E1741,Priya Iyer,Employee_1741,Pune,"React, Tableau, Data Analysis, Docker, Deep Learning, C++",5,13.41,https://www.linkedin.com/in/priya-iyer
E1742,Anaya Patel,Employee_1742,Bangalore,"Data Analysis, Machine Learning, Tableau, C++, JavaScript",1,6.67,https://www.linkedin.com/in/anaya-patel
E1743,Sarthak Bose,Employee_1743,Pune,"C++, SQL",7,13.83,https://www.linkedin.com/in/sarthak-bose
E1744,Reyansh Singh,Employee_1744,Hyderabad,"Machine Learning, Tableau, AWS",0,4.19,https://www.linkedin.com/in/reyansh-singh
E1745,Ishaan Joshi,Employee_1745,Bangalore,"Java, Power BI, Machine Learning, Python, Deep Learning",8,19.98,https://www.linkedin.com/in/ishaan-joshi
E1746,Reyansh Chauhan,Employee_1746,Delhi,"JavaScript, C++, Node.js, Power BI",0,5.74,https://www.linkedin.com/in/reyansh-chauhan
E1747,Dev Chauhan,Employee_1747,Hyderabad,"Kubernetes, Data Analysis, Tableau, AWS",10,18.14,https://www.linkedin.com/in/dev-chauhan
